0 0 0.079235
0 1 0.079235
0 2 0.079235
0 3 0.079235
0 4 0.079235
0 5 0.079235
0 6 0.079235
0 7 0.079235
0 8 0.079235
0 9 0.079235
0 10 0.079234
0 11 0.079234
0 12 0.079234
0 13 0.079234
0 14 0.079233
0 15 0.079233
0 16 0.079233
0 17 0.079233
0 18 0.079232
0 19 0.079232
0 20 0.079232
0 21 0.079231
0 22 0.079231
0 23 0.079230
0 24 0.079230
0 25 0.079230
0 26 0.079229
0 27 0.079229
0 28 0.079228
0 29 0.079228
0 30 0.079228
0 31 0.079227
0 32 0.079227
0 33 0.079226
0 34 0.079226
0 35 0.079225
0 36 0.079225
0 37 0.079224
0 38 0.079224
0 39 0.079223
0 40 0.079223
0 41 0.079222
0 42 0.079221
0 43 0.079221
0 44 0.079220
0 45 0.079219
0 46 0.079219
0 47 0.079218
0 48 0.079217
0 49 0.079216
0 50 0.079216
0 51 0.079215
0 52 0.079214
0 53 0.079213
0 54 0.079212
0 55 0.079212
0 56 0.079211
0 57 0.079210
0 58 0.079209
0 59 0.079208
0 60 0.079207
0 61 0.079207
0 62 0.079206
0 63 0.079205
0 64 0.079204
0 65 0.079203
0 66 0.079203
0 67 0.079202
0 68 0.079201
0 69 0.079200
0 70 0.079200
0 71 0.079199
0 72 0.079198
0 73 0.079198
0 74 0.079197
0 75 0.079197
0 76 0.079196
0 77 0.079196
0 78 0.079196
0 79 0.079195
0 80 0.079195
0 81 0.079195
0 82 0.079194
0 83 0.079194
0 84 0.079194
0 85 0.079194
0 86 0.079194
0 87 0.079193
0 88 0.079193
0 89 0.079193
0 90 0.079193
0 91 0.079193
0 92 0.079193
0 93 0.079193
0 94 0.079193
0 95 0.079193
0 96 0.079193
0 97 0.079193
0 98 0.079193
0 99 0.079193

1 0 0.079235
1 1 0.079235
1 2 0.079235
1 3 0.079235
1 4 0.079235
1 5 0.079235
1 6 0.079235
1 7 0.079235
1 8 0.079235
1 9 0.079235
1 10 0.079234
1 11 0.079234
1 12 0.079234
1 13 0.079234
1 14 0.079233
1 15 0.079233
1 16 0.079233
1 17 0.079233
1 18 0.079232
1 19 0.079232
1 20 0.079232
1 21 0.079231
1 22 0.079231
1 23 0.079230
1 24 0.079230
1 25 0.079230
1 26 0.079229
1 27 0.079229
1 28 0.079228
1 29 0.079228
1 30 0.079228
1 31 0.079227
1 32 0.079227
1 33 0.079226
1 34 0.079226
1 35 0.079225
1 36 0.079225
1 37 0.079224
1 38 0.079224
1 39 0.079223
1 40 0.079223
1 41 0.079222
1 42 0.079221
1 43 0.079221
1 44 0.079220
1 45 0.079219
1 46 0.079219
1 47 0.079218
1 48 0.079217
1 49 0.079216
1 50 0.079216
1 51 0.079215
1 52 0.079214
1 53 0.079213
1 54 0.079212
1 55 0.079212
1 56 0.079211
1 57 0.079210
1 58 0.079209
1 59 0.079208
1 60 0.079207
1 61 0.079207
1 62 0.079206
1 63 0.079205
1 64 0.079204
1 65 0.079203
1 66 0.079203
1 67 0.079202
1 68 0.079201
1 69 0.079200
1 70 0.079200
1 71 0.079199
1 72 0.079198
1 73 0.079198
1 74 0.079197
1 75 0.079197
1 76 0.079196
1 77 0.079196
1 78 0.079196
1 79 0.079195
1 80 0.079195
1 81 0.079195
1 82 0.079194
1 83 0.079194
1 84 0.079194
1 85 0.079194
1 86 0.079194
1 87 0.079193
1 88 0.079193
1 89 0.079193
1 90 0.079193
1 91 0.079193
1 92 0.079193
1 93 0.079193
1 94 0.079193
1 95 0.079193
1 96 0.079193
1 97 0.079193
1 98 0.079193
1 99 0.079193

2 0 0.079235
2 1 0.079235
2 2 0.079235
2 3 0.079235
2 4 0.079235
2 5 0.079235
2 6 0.079235
2 7 0.079235
2 8 0.079235
2 9 0.079234
2 10 0.079234
2 11 0.079234
2 12 0.079234
2 13 0.079233
2 14 0.079233
2 15 0.079233
2 16 0.079233
2 17 0.079232
2 18 0.079232
2 19 0.079232
2 20 0.079231
2 21 0.079231
2 22 0.079230
2 23 0.079230
2 24 0.079230
2 25 0.079229
2 26 0.079229
2 27 0.079228
2 28 0.079228
2 29 0.079228
2 30 0.079227
2 31 0.079227
2 32 0.079226
2 33 0.079226
2 34 0.079225
2 35 0.079225
2 36 0.079224
2 37 0.079224
2 38 0.079223
2 39 0.079223
2 40 0.079222
2 41 0.079221
2 42 0.079221
2 43 0.079220
2 44 0.079219
2 45 0.079219
2 46 0.079218
2 47 0.079217
2 48 0.079217
2 49 0.079216
2 50 0.079215
2 51 0.079214
2 52 0.079213
2 53 0.079213
2 54 0.079212
2 55 0.079211
2 56 0.079210
2 57 0.079209
2 58 0.079208
2 59 0.079208
2 60 0.079207
2 61 0.079206
2 62 0.079205
2 63 0.079204
2 64 0.079204
2 65 0.079203
2 66 0.079202
2 67 0.079201
2 68 0.079201
2 69 0.079200
2 70 0.079199
2 71 0.079199
2 72 0.079198
2 73 0.079197
2 74 0.079197
2 75 0.079196
2 76 0.079196
2 77 0.079195
2 78 0.079195
2 79 0.079195
2 80 0.079194
2 81 0.079194
2 82 0.079194
2 83 0.079194
2 84 0.079193
2 85 0.079193
2 86 0.079193
2 87 0.079193
2 88 0.079193
2 89 0.079193
2 90 0.079193
2 91 0.079193
2 92 0.079193
2 93 0.079193
2 94 0.079193
2 95 0.079193
2 96 0.079193
2 97 0.079193
2 98 0.079193
2 99 0.079193

3 0 0.079235
3 1 0.079235
3 2 0.079235
3 3 0.079235
3 4 0.079235
3 5 0.079235
3 6 0.079235
3 7 0.079234
3 8 0.079234
3 9 0.079234
3 10 0.079234
3 11 0.079234
3 12 0.079233
3 13 0.079233
3 14 0.079233
3 15 0.079233
3 16 0.079232
3 17 0.079232
3 18 0.079232
3 19 0.079231
3 20 0.079231
3 21 0.079230
3 22 0.079230
3 23 0.079230
3 24 0.079229
3 25 0.079229
3 26 0.079228
3 27 0.079228
3 28 0.079228
3 29 0.079227
3 30 0.079227
3 31 0.079226
3 32 0.079226
3 33 0.079225
3 34 0.079225
3 35 0.079224
3 36 0.079224
3 37 0.079223
3 38 0.079223
3 39 0.079222
3 40 0.079221
3 41 0.079221
3 42 0.079220
3 43 0.079220
3 44 0.079219
3 45 0.079218
3 46 0.079217
3 47 0.079217
3 48 0.079216
3 49 0.079215
